req_id,domain,requirement_source,source_section,page_logic_artifact,status,evidence_basis,classification
UA2-03958,user-agent,docs/SPEC-§22-用户端体验增强.md,鍓嶇缁勪欢,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03959,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03960,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03961,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03962,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03963,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03964,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03965,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03966,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03967,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03968,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03969,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03970,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03971,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03972,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03973,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03974,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03975,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03976,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03977,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03978,user-agent,docs/SPEC-§24-代理商增强.md,功能说明书：§24 代理商增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03979,user-agent,docs/SPEC-§24-代理商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03980,user-agent,docs/SPEC-§24-代理商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03981,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03982,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03983,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03984,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03985,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03986,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03987,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03988,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03989,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03990,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03991,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03992,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03993,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03994,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03995,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03996,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03997,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03998,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-03999,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04000,user-agent,docs/SPEC-§24-代理商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04001,user-agent,docs/SPEC-§24-代理商增强.md,24.1 代理商邀请裂变,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04002,user-agent,docs/SPEC-§24-代理商增强.md,24.1 代理商邀请裂变,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04003,user-agent,docs/SPEC-§24-代理商增强.md,24.1 代理商邀请裂变,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04004,user-agent,docs/SPEC-§24-代理商增强.md,24.1 代理商邀请裂变,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04005,user-agent,docs/SPEC-§24-代理商增强.md,24.1 代理商邀请裂变,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04006,user-agent,docs/SPEC-§24-代理商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04007,user-agent,docs/SPEC-§24-代理商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04008,user-agent,docs/SPEC-§24-代理商增强.md,完成能力 / 展示效果,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04009,user-agent,docs/SPEC-§24-代理商增强.md,□ 流程图一致性校验 — 与对应流程图对比验证流程分支、异常处理、决策节点完全一致,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04010,user-agent,docs/SPEC-§24-代理商增强.md,□ 流程图一致性校验 — 与对应流程图对比验证流程分支、异常处理、决策节点完全一致,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04011,user-agent,docs/SPEC-§24-代理商增强.md,□ 流程图一致性校验 — 与对应流程图对比验证流程分支、异常处理、决策节点完全一致,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04012,user-agent,docs/SPEC-§24-代理商增强.md,□ 流程图一致性校验 — 与对应流程图对比验证流程分支、异常处理、决策节点完全一致,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04013,user-agent,docs/SPEC-§24-代理商增强.md,□ 流程图一致性校验 — 与对应流程图对比验证流程分支、异常处理、决策节点完全一致,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04014,user-agent,docs/SPEC-§24-代理商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04015,user-agent,docs/SPEC-§24-代理商增强.md,完成能力 / 展示效果,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04016,user-agent,docs/SPEC-§24-代理商增强.md,完成能力 / 展示效果,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04017,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04018,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04019,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04020,user-agent,docs/SPEC-§24-代理商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04021,user-agent,docs/SPEC-§24-代理商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04022,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04023,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04024,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04025,user-agent,docs/SPEC-§24-代理商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04026,user-agent,docs/SPEC-§24-代理商增强.md,预警类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04027,user-agent,docs/SPEC-§24-代理商增强.md,预警类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04028,user-agent,docs/SPEC-§24-代理商增强.md,预警类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04029,user-agent,docs/SPEC-§24-代理商增强.md,预警类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04030,user-agent,docs/SPEC-§24-代理商增强.md,预警类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04031,user-agent,docs/SPEC-§24-代理商增强.md,预警类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04032,user-agent,docs/SPEC-§24-代理商增强.md,预警类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04033,user-agent,docs/SPEC-§24-代理商增强.md,预警类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04034,user-agent,docs/SPEC-§24-代理商增强.md,预警类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04035,user-agent,docs/SPEC-§24-代理商增强.md,预警类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04036,user-agent,docs/SPEC-§24-代理商增强.md,预警类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04037,user-agent,docs/SPEC-§24-代理商增强.md,预警类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04038,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04039,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04040,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04041,user-agent,docs/SPEC-§24-代理商增强.md,24.5 代理商多级佣金,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04042,user-agent,docs/SPEC-§24-代理商增强.md,24.5 代理商多级佣金,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04043,user-agent,docs/SPEC-§24-代理商增强.md,24.5 代理商多级佣金,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04044,user-agent,docs/SPEC-§24-代理商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04045,user-agent,docs/SPEC-§24-代理商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04046,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04047,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04048,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04049,user-agent,docs/SPEC-§24-代理商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04050,user-agent,docs/SPEC-§24-代理商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04051,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04052,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04053,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04054,user-agent,docs/SPEC-§24-代理商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04055,user-agent,docs/SPEC-§24-代理商增强.md,[?] 页面帮助,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04056,user-agent,docs/SPEC-§24-代理商增强.md,[?] 页面帮助,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04057,user-agent,docs/SPEC-§24-代理商增强.md,[?] 页面帮助,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04058,user-agent,docs/SPEC-§24-代理商增强.md,[?] 页面帮助,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04059,user-agent,docs/SPEC-§24-代理商增强.md,[?] 页面帮助,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04060,user-agent,docs/SPEC-§24-代理商增强.md,[?] 页面帮助,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04061,user-agent,docs/SPEC-§24-代理商增强.md,[?] 页面帮助,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04062,user-agent,docs/SPEC-§24-代理商增强.md,[?] 页面帮助,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04063,user-agent,docs/SPEC-§24-代理商增强.md,[?] 页面帮助,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04064,user-agent,docs/SPEC-§24-代理商增强.md,[?] 页面帮助,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04065,user-agent,docs/SPEC-§24-代理商增强.md,[?] 页面帮助,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04066,user-agent,docs/SPEC-§24-代理商增强.md,[?] 页面帮助,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04067,user-agent,docs/SPEC-§24-代理商增强.md,[?] 页面帮助,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04068,user-agent,docs/SPEC-§24-代理商增强.md,[?] 按钮级帮助对照表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04069,user-agent,docs/SPEC-§24-代理商增强.md,[?] 按钮级帮助对照表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04070,user-agent,docs/SPEC-§24-代理商增强.md,[?] 按钮级帮助对照表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04071,user-agent,docs/SPEC-§24-代理商增强.md,[?] 按钮级帮助对照表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04072,user-agent,docs/SPEC-§24-代理商增强.md,[?] 按钮级帮助对照表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04073,user-agent,docs/SPEC-§24-代理商增强.md,[?] 按钮级帮助对照表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04074,user-agent,docs/SPEC-§24-代理商增强.md,[?] 按钮级帮助对照表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04075,user-agent,docs/SPEC-§24-代理商增强.md,[?] 按钮级帮助对照表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04076,user-agent,docs/SPEC-§24-代理商增强.md,[?] 按钮级帮助对照表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04077,user-agent,docs/SPEC-§24-代理商增强.md,[?] 按钮级帮助对照表,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04078,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04079,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04080,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04081,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04082,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04083,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04084,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04085,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04086,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04087,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04088,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04089,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04090,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04091,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04092,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04093,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04094,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04095,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04096,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04097,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04098,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04099,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04100,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04101,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04102,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04103,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04104,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04105,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04106,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04107,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04108,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04109,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04110,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04111,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04112,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04113,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04114,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04115,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
