req_id,domain,source_path,bad_fields,recovered_section,recovered_quote,recovered_assertion,quote_source_lines,section_source_lines,conversion,compound_after_recovery,status,basis
UA2-06441,user-agent,docs/ref-11.6-quote-contract.md,source_section,3. 合同管理,signed,signed,87;157;160,72,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06442,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,已签署，正常执行,已签署，正常执行,87,72,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06443,user-agent,docs/ref-11.6-quote-contract.md,source_section,3. 合同管理,expired,expired,34;78;79;88;123;157;280,72,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06444,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,合同到期,合同到期,88;278;309,72,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06445,user-agent,docs/ref-11.6-quote-contract.md,source_section,3. 合同管理,terminated,terminated,78;89;157,72,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06446,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,提前终止,提前终止,89,72,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06447,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,**鐢熸垚鍚堝悓**锛氶€夋嫨涓€涓ā鏉?鈫?濉啓鍙橀噺鍊?鈫?绯荤粺鑷姩鐢熸垚瀹屾暣鍚堝悓鍐呭锛圡arkdown 鈫?鏍煎紡鍖栨枃鏈級銆?,**鐢熸垚鍚堝悓**锛氶€夋嫨涓€涓ā鏉?鈫?濉啓鍙橀噺鍊?鈫?绯荤粺鑷姩鐢熸垚瀹屾暣鍚堝悓鍐呭锛圡arkdown 鈫?鏍煎紡鍖栨枃鏈級銆?,,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06448,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,**绛剧讲鏂瑰紡**锛?,**绛剧讲鏂瑰紡**锛?,,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06449,user-agent,docs/ref-11.6-quote-contract.md,source_section,3. 合同管理,方式,方式,93;288;304,72,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06450,user-agent,docs/ref-11.6-quote-contract.md,source_section,3. 合同管理,说明,说明,61;93,72,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06451,user-agent,docs/ref-11.6-quote-contract.md,source_section,3. 合同管理,线下签署,线下签署,,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06452,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,下载 PDF 线下签字盖章后上传扫描件,下载 PDF 线下签字盖章后上传扫描件,95,72,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06453,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,| 电子签署 | 系统内电子签名（未来扩展）|,| 电子签署 | 系统内电子签名（未来扩展）|,96,72,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06454,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,**锛氬凡绛剧讲鍚堝悓鐢熸垚鏈€缁?PDF锛屼笂浼犺嚦鏂囦欢瀛樺偍锛宍fileUrl` 璁板綍鏂囦欢璺緞銆?,**锛氬凡绛剧讲鍚堝悓鐢熸垚鏈€缁?PDF锛屼笂浼犺嚦鏂囦欢瀛樺偍锛宍fileUrl` 璁板綍鏂囦欢璺緞銆?,,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06455,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,**缁**锛歚POST /api/v1/agent/contracts/:id/renew` 鈫?鍒涘缓鏂板悎鍚岋紝`renewalContractId` 鎸囧悜涓婁竴涓悎鍚屻€?,**缁**锛歚POST /api/v1/agent/contracts/:id/renew` 鈫?鍒涘缓鏂板悎鍚岋紝`renewalContractId` 鎸囧悜涓婁竴涓悎鍚屻€?,,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06456,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,**鍒版湡鎻愰啋**锛?,**鍒版湡鎻愰啋**锛?,,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06457,user-agent,docs/ref-11.6-quote-contract.md,source_section,3. 合同管理,提醒时机,提醒时机,,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06458,user-agent,docs/ref-11.6-quote-contract.md,source_section,3. 合同管理,触发方式,触发方式,,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06459,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,内容,内容,55;101;324,72,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06460,user-agent,docs/ref-11.6-quote-contract.md,source_section,3. 合同管理,鍒版湡鍓?30 澶?,鍒版湡鍓?30 澶?,,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06461,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,系统通知 + 邮件,系统通知 + 邮件,106,72,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06462,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,"""鎮ㄤ笌 XX 瀹㈡埛鐨勫悎鍚屽皢浜?30 澶╁悗鍒版湡""","""鎮ㄤ笌 XX 瀹㈡埛鐨勫悎鍚屽皢浜?30 澶╁悗鍒版湡""",,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06463,user-agent,docs/ref-11.6-quote-contract.md,source_section,3. 合同管理,鍒版湡鍓?15 澶?,鍒版湡鍓?15 澶?,,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06465,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,"""合同即将到期，请尽快安排续签""","""合同即将到期，请尽快安排续签""",,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06466,user-agent,docs/ref-11.6-quote-contract.md,source_section,3. 合同管理,鍒版湡鍓?7 澶?,鍒版湡鍓?7 澶?,,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06468,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,"""鍚堝悓浠呭墿 7 澶╁埌鏈?","""鍚堝悓浠呭墿 7 澶╁埌鏈?",,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06469,user-agent,docs/ref-11.6-quote-contract.md,source_section,3. 合同管理,到期当天,到期当天,,72,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06471,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,3. 合同管理,"""合同已于今日到期""","""合同已于今日到期""",106,72,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06472,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,serial,serial,114;134;148,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06473,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,主键,主键,114;134;148,,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06474,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,quotations锛堟姤浠峰崟锛?,| quotationNo | varchar(30) | 报价编号，自动生成（Q-日期-序号）|,| quotationNo | varchar(30) | 报价编号，自动生成（Q-日期-序号）|,115,,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06475,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,opportunityId,opportunityId,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06476,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,integer,integer,124;138;154,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06477,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,quotations锛堟姤浠峰崟锛?,鍏宠仈鍟嗘満 ID锛屽彲绌?,鍏宠仈鍟嗘満 ID锛屽彲绌?,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06478,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,customerName,customerName,63;117;152;225,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06479,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,varchar(100),varchar(100),117;118;135;152;153,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06480,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,quotations锛堟姤浠峰崟锛?,客户名称,客户名称,63;117;152,,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06481,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,customerContact,customerContact,64;118;153;226,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06483,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,鑱旂郴浜?,鑱旂郴浜?,64;118;153,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06484,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,items,items,119;227,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06485,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,jsonb,jsonb,119;137,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06486,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,quotations锛堟姤浠峰崟锛?,"报价项目列表 [{product, unitPrice, quantity, discount, subtotal}]","报价项目列表 [{product, unitPrice, quantity, discount, subtotal}]",119,,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06487,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,totalAmount,totalAmount,69;120,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06488,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,"decimal(12,2)","decimal(12,2)",120,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06489,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,鎬婚噾棰?,鎬婚噾棰?,120,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06490,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,quotations锛堟姤浠峰崟锛?,"| discountRate | decimal(5,2) | 折扣率（0-100）|","| discountRate | decimal(5,2) | 折扣率（0-100）|",121,,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06491,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,validUntil,validUntil,229,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06492,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,date,date,128;142;158;159;166,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06493,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,quotations锛堟姤浠峰崟锛?,鏈夋晥鏈熸埅姝㈡棩鏈?,鏈夋晥鏈熸埅姝㈡棩鏈?,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06494,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,status,status,123;157;213;272,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06495,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,enum,enum,123;157,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06496,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,draft/pending_approval/approved/rejected/sent/accepted/expired,draft/pending_approval/approved/rejected/sent/accepted/expired,123,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06497,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,approverId,approverId,124,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06499,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,瀹℃壒浜?ID,瀹℃壒浜?ID,124,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06500,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,approvalNote,approvalNote,125,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06501,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,text,text,125;136,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06502,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,quotations锛堟姤浠峰崟锛?,审批备注,审批备注,125,,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06503,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,createdBy,createdBy,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06505,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,quotations锛堟姤浠峰崟锛?,鍒涘缓浜?,鍒涘缓浜?,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06506,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,createdAt,createdAt,127;141;165,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06507,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,timestamp,timestamp,127;128;141;142;160;165;166,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06508,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,quotations锛堟姤浠峰崟锛?,创建时间,创建时间,127;141;165,,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06509,user-agent,docs/ref-11.6-quote-contract.md,source_section,quotations锛堟姤浠峰崟锛?,updatedAt,updatedAt,128;142;166,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06511,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,quotations锛堟姤浠峰崟锛?,更新时间,更新时间,128;142;166,,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06512,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,serial,serial,114;134;148,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06513,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,主键,主键,114;134;148,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06514,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,name,name,135,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06515,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,varchar(100),varchar(100),117;118;135;152;153,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06516,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,contractTemplates（合同模板）,模板名称,模板名称,135,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06517,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,content,content,136,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06518,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,text,text,125;136,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06519,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,Markdown 正文,Markdown 正文,136,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06520,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,variables,variables,137;266,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06521,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,jsonb,jsonb,119;137,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06522,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,"变量定义 [{key, label, type, required, defaultValue}]","变量定义 [{key, label, type, required, defaultValue}]",137,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06523,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,version,version,138,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06524,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,integer,integer,124;138;154,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06525,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,鐗堟湰鍙?,鐗堟湰鍙?,138,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06526,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,isActive,isActive,139,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06527,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,boolean,boolean,139,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06528,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,contractTemplates（合同模板）,是否启用,是否启用,139,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06529,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,createdBy,createdBy,,130,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06531,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,contractTemplates（合同模板）,鍒涘缓浜?,鍒涘缓浜?,,130,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
UA2-06532,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,createdAt,createdAt,127;141;165,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06533,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,timestamp,timestamp,127;128;141;142;160;165;166,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06534,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,contractTemplates（合同模板）,创建时间,创建时间,127;141;165,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06535,user-agent,docs/ref-11.6-quote-contract.md,source_section,contractTemplates（合同模板）,updatedAt,updatedAt,128;142;166,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06537,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,contractTemplates（合同模板）,更新时间,更新时间,128;142;166,130,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06538,user-agent,docs/ref-11.6-quote-contract.md,source_section,contracts（合同）,serial,serial,114;134;148,144,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06539,user-agent,docs/ref-11.6-quote-contract.md,source_section,contracts（合同）,主键,主键,114;134;148,144,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06540,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,contracts（合同）,| contractNo | varchar(30) | 合同编号，自动生成（CON-日期-序号）|,| contractNo | varchar(30) | 合同编号，自动生成（CON-日期-序号）|,149,144,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06541,user-agent,docs/ref-11.6-quote-contract.md,source_section,contracts（合同）,templateId,templateId,261,144,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06542,user-agent,docs/ref-11.6-quote-contract.md,source_section,contracts（合同）,integer,integer,124;138;154,144,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
UA2-06543,user-agent,docs/ref-11.6-quote-contract.md,source_section;source_quote;atomic_assertion,contracts（合同）,浣跨敤鐨勬ā鏉?ID,浣跨敤鐨勬ā鏉?ID,,144,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
