req_id,domain,source_path,source_section,source_quote,category,priority,atomic_assertion,expected_evidence,notes
UA2-05804,user-agent,docs/ref-11.1-crm.md,4. 联系记录,记录时间,logic,P1,记录时间,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05805,user-agent,docs/ref-11.1-crm.md,5. 客户标签,业务员可为客户添加/删除标签。,logic,P1,业务员可为客户添加/删除标签。,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05806,user-agent,docs/ref-11.1-crm.md,5. 客户标签,**预置标签**：企业客户 / 开发者 / 高价值 / 需跟进 / 流失预警 / 已签约 / VIP,logic,P1,**预置标签**：企业客户 / 开发者 / 高价值 / 需跟进 / 流失预警 / 已签约 / VIP,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05807,user-agent,docs/ref-11.1-crm.md,5. 客户标签,**自定义标签**：业务员可创建自定义标签（全局可见，管理员审核后生效）。,logic,P1,**自定义标签**：业务员可创建自定义标签（全局可见，管理员审核后生效）。,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05808,user-agent,docs/ref-11.1-crm.md,5. 客户标签,一个客户最多 5 个标签。,logic,P1,一个客户最多 5 个标签。,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05809,user-agent,docs/ref-11.1-crm.md,6. 批量操作,批量添加标签,logic,P1,批量添加标签,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05810,user-agent,docs/ref-11.1-crm.md,6. 批量操作,选中多个客户，统一添加标签,logic,P1,选中多个客户，统一添加标签,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05811,user-agent,docs/ref-11.1-crm.md,6. 批量操作,批量修改状态,state,P1,批量修改状态,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05812,user-agent,docs/ref-11.1-crm.md,6. 批量操作,选中多个客户，统一变更客户状态,state,P1,选中多个客户，统一变更客户状态,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05813,user-agent,docs/ref-11.1-crm.md,6. 批量操作,批量导出,logic,P1,批量导出,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05814,user-agent,docs/ref-11.1-crm.md,6. 批量操作,选中客户，导出为 CSV（含基本信息和消费数据）,logic,P1,选中客户，导出为 CSV（含基本信息和消费数据）,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05815,user-agent,docs/ref-11.1-crm.md,6. 批量操作,批量转移归属,logic,P1,批量转移归属,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05816,user-agent,docs/ref-11.1-crm.md,6. 批量操作,将选中的客户批量转移给其他业务员（需管理员/组长确认）,logic,P1,将选中的客户批量转移给其他业务员（需管理员/组长确认）,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05817,user-agent,docs/ref-11.1-crm.md,业务员端,`GET`,logic,P1,`GET`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05818,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers?status=&tag=&minConsumption=&search=&page=&limit=&sort=`,api,P1,`/api/v1/agent/customers?status=&tag=&minConsumption=&search=&page=&limit=&sort=`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05819,user-agent,docs/ref-11.1-crm.md,业务员端,名下客户列表,page,P1,名下客户列表,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05820,user-agent,docs/ref-11.1-crm.md,业务员端,业务员/代理,logic,P1,业务员/代理,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05822,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers/:userId`,api,P1,`/api/v1/agent/customers/:userId`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05823,user-agent,docs/ref-11.1-crm.md,业务员端,客户详情（含基本+消费+余额）,page,P1,客户详情（含基本+消费+余额）,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05826,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers/:userId/stats?months=6`,api,P1,`/api/v1/agent/customers/:userId/stats?months=6`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05827,user-agent,docs/ref-11.1-crm.md,业务员端,客户消费统计,logic,P1,客户消费统计,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05830,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers/:userId/call-logs?page=&limit=`,api,P1,`/api/v1/agent/customers/:userId/call-logs?page=&limit=`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05831,user-agent,docs/ref-11.1-crm.md,业务员端,客户调用记录,logic,P1,客户调用记录,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05833,user-agent,docs/ref-11.1-crm.md,业务员端,`PATCH`,logic,P1,`PATCH`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05834,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers/:userId/status`,api,P1,`/api/v1/agent/customers/:userId/status`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05835,user-agent,docs/ref-11.1-crm.md,业务员端,变更客户状态,state,P1,变更客户状态,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05837,user-agent,docs/ref-11.1-crm.md,业务员端,`POST`,logic,P1,`POST`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05838,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers/:userId/notes`,api,P1,`/api/v1/agent/customers/:userId/notes`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05839,user-agent,docs/ref-11.1-crm.md,业务员端,添加联系记录,logic,P1,添加联系记录,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05842,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers/:userId/notes?page=&limit=`,api,P1,`/api/v1/agent/customers/:userId/notes?page=&limit=`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05843,user-agent,docs/ref-11.1-crm.md,业务员端,联系记录列表,page,P1,联系记录列表,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05846,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers/:userId/notes/:id`,api,P1,`/api/v1/agent/customers/:userId/notes/:id`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05847,user-agent,docs/ref-11.1-crm.md,业务员端,编辑联系记录,logic,P1,编辑联系记录,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05848,user-agent,docs/ref-11.1-crm.md,业务员端,业务员/代理（仅本人）,logic,P1,业务员/代理（仅本人）,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05850,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers/:userId/tags`,api,P1,`/api/v1/agent/customers/:userId/tags`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05851,user-agent,docs/ref-11.1-crm.md,业务员端,添加标签（body: { tag }）,logic,P1,添加标签（body: { tag }）,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05853,user-agent,docs/ref-11.1-crm.md,业务员端,`DELETE`,logic,P1,`DELETE`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05854,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers/:userId/tags/:tag`,api,P1,`/api/v1/agent/customers/:userId/tags/:tag`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05855,user-agent,docs/ref-11.1-crm.md,业务员端,删除标签,logic,P1,删除标签,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05858,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers/tags`,api,P1,`/api/v1/agent/customers/tags`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05859,user-agent,docs/ref-11.1-crm.md,业务员端,可用标签列表,page,P1,可用标签列表,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05862,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers/batch/tags`,api,P1,`/api/v1/agent/customers/batch/tags`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05863,user-agent,docs/ref-11.1-crm.md,业务员端,批量添加标签,logic,P1,批量添加标签,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05866,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers/batch/status`,api,P1,`/api/v1/agent/customers/batch/status`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05867,user-agent,docs/ref-11.1-crm.md,业务员端,批量修改状态,state,P1,批量修改状态,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05870,user-agent,docs/ref-11.1-crm.md,业务员端,`/api/v1/agent/customers/export?ids=`,api,P1,`/api/v1/agent/customers/export?ids=`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05871,user-agent,docs/ref-11.1-crm.md,业务员端,批量导出 CSV,logic,P1,批量导出 CSV,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05873,user-agent,docs/ref-11.1-crm.md,管理员端,`POST`,logic,P1,`POST`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05874,user-agent,docs/ref-11.1-crm.md,管理员端,`/api/v1/admin/customers/transfer`,api,P1,`/api/v1/admin/customers/transfer`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05875,user-agent,docs/ref-11.1-crm.md,管理员端,批量转移客户归属,logic,P1,批量转移客户归属,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05876,user-agent,docs/ref-11.1-crm.md,管理员端,管理员/组长,logic,P1,管理员/组长,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05878,user-agent,docs/ref-11.1-crm.md,管理员端,`/api/v1/admin/customer-tags`,api,P1,`/api/v1/admin/customer-tags`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05879,user-agent,docs/ref-11.1-crm.md,管理员端,创建自定义标签,logic,P1,创建自定义标签,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05880,user-agent,docs/ref-11.1-crm.md,管理员端,管理员,logic,P1,管理员,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05881,user-agent,docs/ref-11.1-crm.md,管理员端,`GET`,logic,P1,`GET`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05883,user-agent,docs/ref-11.1-crm.md,管理员端,标签列表,page,P1,标签列表,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05885,user-agent,docs/ref-11.1-crm.md,管理员端,`DELETE`,logic,P1,`DELETE`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05886,user-agent,docs/ref-11.1-crm.md,管理员端,`/api/v1/admin/customer-tags/:id`,api,P1,`/api/v1/admin/customer-tags/:id`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05887,user-agent,docs/ref-11.1-crm.md,管理员端,删除标签,logic,P1,删除标签,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05890,user-agent,docs/ref-11.1-crm.md,管理员端,`/api/v1/admin/customers/summary`,api,P1,`/api/v1/admin/customers/summary`,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05891,user-agent,docs/ref-11.1-crm.md,管理员端,全局客户分布概览（按状态）,state,P1,全局客户分布概览（按状态）,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05893,user-agent,docs/ref-11.1-crm.md,边界条件,客户未被任何业务员分配,logic,P1,客户未被任何业务员分配,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05894,user-agent,docs/ref-11.1-crm.md,边界条件,"不显示在""我的客户""列表中；管理员先分配归属",page,P1,"不显示在""我的客户""列表中；管理员先分配归属",对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05895,user-agent,docs/ref-11.1-crm.md,边界条件,客户被多个业务员同时操作,logic,P1,客户被多个业务员同时操作,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05896,user-agent,docs/ref-11.1-crm.md,边界条件,不限制并发编辑，联系记录追加而非覆盖,concurrency,P1,不限制并发编辑，联系记录追加而非覆盖,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05897,user-agent,docs/ref-11.1-crm.md,边界条件,客户注销账户,logic,P1,客户注销账户,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05898,user-agent,docs/ref-11.1-crm.md,边界条件,"客户列表仍保留记录，标记为""已注销""状态",state,P1,"客户列表仍保留记录，标记为""已注销""状态",对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05899,user-agent,docs/ref-11.1-crm.md,边界条件,业务员离职,logic,P1,业务员离职,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05900,user-agent,docs/ref-11.1-crm.md,边界条件,管理员批量转移客户，交接日志完整记录,audit,P1,管理员批量转移客户，交接日志完整记录,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05901,user-agent,docs/ref-11.1-crm.md,边界条件,CSV 导出数据量 > 10000 行,logic,P1,CSV 导出数据量 > 10000 行,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05902,user-agent,docs/ref-11.1-crm.md,边界条件,异步生成 → 站内通知下载（限 1 小时内下载）,action,P1,异步生成 → 站内通知下载（限 1 小时内下载）,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05903,user-agent,docs/ref-11.1-crm.md,边界条件,客户标签数超 5 个,logic,P1,客户标签数超 5 个,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05904,user-agent,docs/ref-11.1-crm.md,边界条件,"不允许继续添加，提示""已达上限（5 个）""",boundary,P1,"不允许继续添加，提示""已达上限（5 个）""",对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05905,user-agent,docs/ref-11.1-crm.md,验收标准,"1. 业务员登录后""我的客户""显示自己名下的客户列表",page,P1,"1. 业务员登录后""我的客户""显示自己名下的客户列表",对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05906,user-agent,docs/ref-11.1-crm.md,验收标准,2. 支持按状态/标签/消费区间筛选 + 关键词搜索,state,P1,2. 支持按状态/标签/消费区间筛选 + 关键词搜索,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05907,user-agent,docs/ref-11.1-crm.md,验收标准,3. 客户详情页整合基本信息、消费趋势、联系记录、调用记录、工单历史,page,P1,3. 客户详情页整合基本信息、消费趋势、联系记录、调用记录、工单历史,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05908,user-agent,docs/ref-11.1-crm.md,验收标准,4. 业务员可添加/编辑联系记录，设置下次跟进时间,logic,P1,4. 业务员可添加/编辑联系记录，设置下次跟进时间,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05909,user-agent,docs/ref-11.1-crm.md,验收标准,5. 客户标签添加/删除/批量操作正常,logic,P1,5. 客户标签添加/删除/批量操作正常,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05910,user-agent,docs/ref-11.1-crm.md,验收标准,6. 客户状态可手动变更，记录变更日志,audit,P1,6. 客户状态可手动变更，记录变更日志,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05911,user-agent,docs/ref-11.1-crm.md,验收标准,7. 批量选择客户后可批量添加标签/修改状态/导出 CSV,state,P1,7. 批量选择客户后可批量添加标签/修改状态/导出 CSV,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05912,user-agent,docs/ref-11.1-crm.md,验收标准,8. 管理员可将客户批量转移给其他业务员，交接日志可追溯,audit,P1,8. 管理员可将客户批量转移给其他业务员，交接日志可追溯,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05913,user-agent,docs/ref-11.1-crm.md,关联模块,§11.2 线索管理,logic,P1,§11.2 线索管理,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05914,user-agent,docs/ref-11.1-crm.md,关联模块,线索跟踪用户注册后自动关联为名下客户,logic,P1,线索跟踪用户注册后自动关联为名下客户,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05915,user-agent,docs/ref-11.1-crm.md,关联模块,§11.3 跟进提醒,logic,P1,§11.3 跟进提醒,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05916,user-agent,docs/ref-11.1-crm.md,关联模块,基于联系记录的 nextFollowUp 触发跟进提醒,logic,P1,基于联系记录的 nextFollowUp 触发跟进提醒,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05917,user-agent,docs/ref-11.1-crm.md,关联模块,§11.5 业绩看板,logic,P1,§11.5 业绩看板,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05918,user-agent,docs/ref-11.1-crm.md,关联模块,客户数据是业绩看板的来源,logic,P1,客户数据是业绩看板的来源,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05919,user-agent,docs/ref-11.1-crm.md,关联模块,§11.8 客户交接,logic,P1,§11.8 客户交接,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05920,user-agent,docs/ref-11.1-crm.md,关联模块,客户转移依赖 CRM 客户归属数据,logic,P1,客户转移依赖 CRM 客户归属数据,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05921,user-agent,docs/ref-11.1-crm.md,[?] 页面帮助,**页面名称**：客户管理（CRM）,page,P1,**页面名称**：客户管理（CRM）,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05922,user-agent,docs/ref-11.1-crm.md,[?] 页面帮助,**核心操作**：查看名下客户、添加联系记录、管理标签、变更状态、导出数据,state,P0,**核心操作**：查看名下客户、添加联系记录、管理标签、变更状态、导出数据,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05923,user-agent,docs/ref-11.1-crm.md,[?] 页面帮助,**注意事项**：客户转移操作不可逆，转移前请确认目标业务员；,logic,P1,**注意事项**：客户转移操作不可逆，转移前请确认目标业务员；,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05924,user-agent,docs/ref-11.1-crm.md,[?] 页面帮助,状态变更会影响跟进提醒触发,state,P1,状态变更会影响跟进提醒触发,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自原文段落；本阶段仅登记需求，不判定实现
UA2-05925,user-agent,docs/ref-11.1-crm.md,[?] 按钮级帮助对照表,按客户名或邮箱模糊搜索名下客户,field,P1,按客户名或邮箱模糊搜索名下客户,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05926,user-agent,docs/ref-11.1-crm.md,[?] 按钮级帮助对照表,按状态/标签/消费区间筛选客户列表,state,P1,按状态/标签/消费区间筛选客户列表,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05927,user-agent,docs/ref-11.1-crm.md,[?] 按钮级帮助对照表,添加标签,logic,P1,添加标签,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05928,user-agent,docs/ref-11.1-crm.md,[?] 按钮级帮助对照表,为客户添加标签（最多 5 个），便于分类管理,logic,P1,为客户添加标签（最多 5 个），便于分类管理,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05929,user-agent,docs/ref-11.1-crm.md,[?] 按钮级帮助对照表,添加联系记录,logic,P1,添加联系记录,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05930,user-agent,docs/ref-11.1-crm.md,[?] 按钮级帮助对照表,记录与客户的沟通内容，设置下次跟进时间,logic,P1,记录与客户的沟通内容，设置下次跟进时间,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05931,user-agent,docs/ref-11.1-crm.md,[?] 按钮级帮助对照表,变更状态,state,P1,变更状态,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
UA2-05932,user-agent,docs/ref-11.1-crm.md,[?] 按钮级帮助对照表,手动调整客户阶段（线索/试用/活跃/沉默/流失）,logic,P1,手动调整客户阶段（线索/试用/活跃/沉默/流失）,对应源码路径与行号；相关测试名称/运行结果；必要时提供数据库、队列或审计日志证据,源自表格单元格；本阶段仅登记需求，不判定实现
